id_ponto,nome_area_fm,id_trecho,geometry
c1c7e7b9-b2a6-4da6-9f7c-0bcbb6affe98,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55938,POINT (-43.18103612495629 -22.907447764971383)
33ce56a3-221f-4cb1-a75e-a1496d87e5d6,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,56511,POINT (-43.17563479856033 -22.907788238593376)
eec46b61-8026-425e-ba89-35b30f67dc27,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51629,POINT (-43.17514722850114 -22.9090396701137)
bf702423-575c-4dec-b5e9-d810b1a60f3d,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72078,POINT (-43.18017474118564 -22.90134037376734)
c9197253-ae4c-40a2-bbd0-10374f8ab063,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,201876,POINT (-43.18544102060204 -22.90387515250225)
0853fb71-5856-4450-a171-464baaa55c6b,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51630,POINT (-43.175992956677945 -22.909500958624026)
ca61b570-b850-4203-98b5-b0b8e89ca338,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,85688,POINT (-43.18414246380215 -22.903966390355976)
5677ceaf-4d0d-4457-bb41-49f9866cb247,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,51518,POINT (-43.18284543563603 -22.905384314021767)
bb0224aa-6c04-497d-a732-19bbe632fe0c,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72086,POINT (-43.18617008066087 -22.908243624950998)
0d162f33-63d9-4a25-85f2-636a8bf4e216,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70325,POINT (-43.18180006378551 -22.903176087458213)
8f07b9d8-f7de-422c-b3ac-bb97f89240b2,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,102112,POINT (-43.19532939163019 -22.911633828177642)
241e54dd-aeeb-4e09-b25e-9d14487071b3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,54936,POINT (-43.175422511957045 -22.91028092553034)
6edb25cc-92eb-4ea2-a08f-005f16a901c2,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49999,POINT (-43.19395700408259 -22.909586809442718)
